,StartDate_t2,EndDate_t2,Status_t2,IPAddress_t2,Progress_t2,Duration_t2,Finished_t2,RecordedDate_t2,ResponseId_t2,LocationLatitude_t2,LocationLongitude_t2,UserLanguage_t2,participantID,morra1_t2,morra1_First_Click_t2,morra2_t2,morra2_First_Click_t2,morra3_t2,morra3_First_Click_t2,morra4_t2,morra4_First_Click_t2,morra5_t2,morra5_First_Click_t2,morra6_t2,morra6_First_Click_t2,morra7_t2,morra7_First_Click_t2,morra8_t2,morra8_First_Click_t2,morra9_t2,morra9_First_Click_t2,morra10_t2,morra10_First_Click_t2,morraRandom_t2,morraModificato_t2,moneta1_t2,moneta2_t2,moneta3_t2,moneta4_t2,moneta5_t2,monetaRandom_t2,quadroBello1_t2,quadroFamiliare1_t2,quadroCasuale1_t2,quadroPattern1_t2,quadroBello2_t2,quadroFamiliare2_t2,quadroCasuale2_t2,quadroPattern2_t2,quadroBello3_t2,quadroFamiliare3_t2,quadroCasuale3_t2,quadroPattern3_t2,paranoia1_t2,paranoia2_t2,paranoia3_t2,paranoia4_t2,paranoia5_t2,conspiracy1_t2,conspiracy2_t2,conspiracy3_t2,conspiracy4_t2,conspiracy5_t2,conspiracy6_t2,conspiracy7_t2,conspiracy8_t2,conspiracy9_t2,conspiracy10_t2,conspiracy11_t2,conspiracy12_t2,conspiracy13_t2,conspiracy14_t2,conspiracy15_t2,genere_t2,eta_t2,orientamento_t2,morraRisp1_t2,morraRisp2_t2,morraRisp3_t2,morraRisp4_t2,morraRisp5_t2,morraRisp6_t2,morraRisp7_t2,morraRisp8_t2,morraRisp9_t2,morraRisp10_t2,StartDate_t1,EndDate_t1,Status_t1,IPAddress_t1,Progress_t1,Duration_t1,Finished_t1,RecordedDate_t1,ResponseId_t1,LocationLatitude_t1,LocationLongitude_t1,UserLanguage_t1,consens_t1,morra1_t1,morra1_First_Click_t1,morra2_t1,morra2_First_Click_t1,morra3_t1,morra3_First_Click_t1,morra4_t1,morra4_First_Click_t1,morra5_t1,morra5_First_Click_t1,morra6_t1,morra6_First_Click_t1,morra7_t1,morra7_First_Click_t1,morra8_t1,morra8_First_Click_t1,morra9_t1,morra9_First_Click_t1,morra10_t1,morra10_First_Click_t1,morraRandom_t1,moneta1_t1,moneta2_t1,moneta3_t1,moneta4_t1,moneta5_t1,monetaRandom_t1,morraRisp1_t1,morraRisp2_t1,morraRisp3_t1,morraRisp4_t1,morraRisp5_t1,morraRisp6_t1,morraRisp7_t1,morraRisp8_t1,morraRisp9_t1,morraRisp10_t1,morraScore1_t1,morraScore2_t1,morraScore3_t1,morraScore4_t1,morraScore5_t1,morraScore6_t1,morraScore7_t1,morraScore8_t1,morraScore9_t1,morraScore10_t1,morraScore1_t2,morraScore2_t2,morraScore3_t2,morraScore4_t2,morraScore5_t2,morraScore6_t2,morraScore7_t2,morraScore8_t2,morraScore9_t2,morraScore10_t2,morraScoreTot_t1,morraScoreTot_t2,course
86,2021-04-15 10:57:58,2021-04-15 11:14:21,IP Address,95.232.244.206,100,983,True,2021-04-15 11:14:21,R_1gG59cIezoaE3oL,45.6741943359375,12.1638946533203,EN,daco1007,Sasso,27.444,Sasso,10.009,Carta,1.447,Carta,8.022,Sasso,1.302,Sasso,1.131,Forbice,1.028,Forbice,0.953,Forbice,1.649,Carta,8.187,85,80,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Molto bello,Poco,Molto,Pochissimo,Bello,Abbastanza,Molto,Abbastanza,Molto bello,Poco,Moltissimo,Pochissimo,Poco,Per nulla,Poco,Abbastanza,Poco,1,1,0,1,1,2,0,1,0,7,5,0,0,1,5,M,21,37,sasso,sasso,forbice,sasso,carta,carta,carta,forbice,sasso,sasso,2021-04-15 10:28:16,2021-04-15 10:34:22,IP Address,95.232.244.206,100,366,True,2021-04-15 10:34:23,R_1IzU4xvfOKpHi8w,45.6741943359375,12.1638946533203,EN,Acconsento,Sasso,12.098,Carta,17.605,Sasso,6.765,Carta,6.408,Carta,6.714,Carta,8.247,Carta,3.009,Carta,2.443,Carta,1.57,Carta,1.681,10,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,sasso,sasso,sasso,carta,sasso,sasso,sasso,carta,sasso,forbice,0.1,1.0,0.1,0.1,1.0,1.0,1.0,0.1,1.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,1.0,0.1,0.0,1.0,5.4,3.3000000000000003,ict
87,2021-04-15 10:57:40,2021-04-15 11:14:48,IP Address,194.4.43.243,100,1027,True,2021-04-15 11:14:48,R_cIaUQo1YtIk2PYJ,45.0276031494141,11.6414031982422,EN,firo2307,Carta,14.555,Sasso,20.624,Forbice,15.236,Sasso,12.44,Forbice,0.978,Carta,8.458,Sasso,1.061,Forbice,0.802,Carta,0.614,Carta,13.575,0,100,Abbastanza predeterminati,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Brutto,Poco,Poco,Poco,Abbastanza bello,Per niente,Poco,Poco,Nè bello nè brutto,Abbastanza,Poco,Poco,Abbastanza,Per nulla,Abbastanza,Poco,Molto,3,1,,,,,,,2,3,3,2,,,8,M,21,29,forbice,carta,carta,sasso,carta,carta,sasso,forbice,carta,sasso,2021-04-15 10:27:23,2021-04-15 10:39:45,IP Address,194.4.43.243,100,741,True,2021-04-15 10:39:46,R_27vTgFQc8EhGB2F,45.0276031494141,11.6414031982422,EN,Acconsento,Carta,2.034,Carta,1.623,Carta,4.701,Carta,2.078,Carta,0.692,Carta,0.768,Carta,1.334,Carta,0.736,Carta,0.925,Carta,1.068,100,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,carta,carta,sasso,forbice,sasso,forbice,carta,sasso,forbice,forbice,0.1,0.1,1.0,0.0,1.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.1,0.1,0.1,0.1,1.0,3.3000000000000003,3.5000000000000004,ict
88,2021-04-15 10:57:37,2021-04-15 11:15:23,IP Address,93.34.231.199,100,1066,True,2021-04-15 11:15:24,R_3HCajwTDihWThqt,45.4096069335938,11.8946990966797,EN,DIPA2005,Sasso,1.167,Forbice,1.038,Forbice,0.71,Forbice,0.603,Carta,1.461,Sasso,0.962,Carta,0.782,Sasso,1.072,Sasso,0.693,Sasso,0.609,80,10,Molto casuali,Completamente casuali,Abbastanza casuali,Completamente casuali,Completamente casuali,Completamente casuali,Molto bello,Moltissimo,Pochissimo,Moltissimo,Abbastanza bello,Poco,Pochissimo,Moltissimo,Bello,Moltissimo,Abbastanza,Molto,Poco,Per nulla,Molto,Poco,Molto,4,6,1,1,1,2,4,1,0,1,6,5,1,1,9,M,21,31,forbice,sasso,carta,sasso,sasso,carta,sasso,carta,carta,carta,2021-04-15 10:31:37,2021-04-15 10:45:53,IP Address,93.34.231.199,100,855,True,2021-04-15 10:45:53,R_1Fg31h8ni0V8l4r,45.4096069335938,11.8946990966797,EN,Acconsento,Carta,7.701,Carta,3.836,Forbice,2.312,Carta,1.457,Forbice,3.058,Sasso,0.793,Sasso,0.588,Carta,0.803,Forbice,0.892,Carta,474.16,100,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,forbice,forbice,sasso,carta,forbice,carta,forbice,forbice,sasso,sasso,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2,4.0,ict
89,2021-04-15 10:58:19,2021-04-15 11:15:57,IP Address,82.60.122.228,100,1057,True,2021-04-15 11:15:57,R_1o2e2BaySrCbvUE,45.7666015625,11.7308959960938,EN,niab2001,Carta,8.351,Sasso,1.541,Carta,1.352,Forbice,3.102,Carta,1.249,Sasso,1.276,Forbice,80.531,Sasso,1.233,Carta,1.301,Forbice,0.76,45,20,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Nè bello nè brutto,Abbastanza,Poco,Pochissimo,Abbastanza brutto,Poco,Poco,Abbastanza,Abbastanza bello,Abbastanza,Molto,Pochissimo,Poco,Poco,Poco,Per nulla,Poco,,,,,,,,,,8,,,,7,8,M,21,80,carta,sasso,carta,forbice,sasso,forbice,forbice,forbice,sasso,sasso,2021-04-15 10:31:21,2021-04-15 10:36:15,IP Address,82.60.122.228,100,293,True,2021-04-15 10:36:15,R_2Y3yUVYO9QmmfWw,45.7666015625,11.7308959960938,EN,Acconsento,Sasso,3.496,Sasso,2.802,Sasso,1.78,Sasso,1.683,Carta,19.889,Sasso,9.403,Forbice,18.596,Carta,1.901,Sasso,5.179,Sasso,2.13,35,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,forbice,carta,carta,forbice,sasso,carta,carta,carta,sasso,sasso,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.0,1.0,0.1,1.0,1.0,0.0,4.299999999999999,4.5,ict
90,2021-04-15 10:57:50,2021-04-15 11:16:59,IP Address,93.70.88.148,100,1149,True,2021-04-15 11:16:59,R_enBCDS2bO0SpJWp,45.4317016601563,10.9859008789063,EN,anth1411,Carta,5.38,Sasso,5.675,Carta,1.502,Forbice,5.225,Sasso,1.234,Carta,3.343,Forbice,7.209,Carta,7.127,Sasso,1.288,Forbice,5.813,50,,Abbastanza predeterminati,Abbastanza casuali,Nè casuali nè predeterminati,Molto casuali,Molto casuali,Abbastanza predeterminati,Nè bello nè brutto,Moltissimo,Per niente,Per niente,Molto brutto,Per niente,Del tutto,Per niente,Nè bello nè brutto,Molto,Moltissimo,Per niente,Poco,Per nulla,Per nulla,Poco,Poco,1,4,6,8,7,3,3,10,6,2,5,5,,5,10,M,22,53,carta,sasso,forbice,forbice,forbice,sasso,carta,forbice,sasso,sasso,2021-04-15 10:27:28,2021-04-15 10:36:26,IP Address,93.70.88.148,100,538,True,2021-04-15 10:36:27,R_2tfhehzRJ4Axdpu,45.4317016601563,10.9859008789063,EN,Acconsento,Carta,7.915,Sasso,15.023,Carta,4.397,Forbice,9.691,Sasso,4.361,Carta,1.944,Carta,6.045,Sasso,15.521,Forbice,3.719,Carta,16.92,30,Molto casuali,Nè casuali nè predeterminati,Abbastanza predeterminati,Nè casuali nè predeterminati,Molto casuali,Completamente casuali,carta,forbice,carta,forbice,carta,forbice,carta,sasso,sasso,sasso,0.1,1.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,1.0,0.1,0.1,0.0,0.1,1.0,1.0,1.0,0.0,0.1,0.0,2.5000000000000004,3.4,ict
91,2021-04-15 11:01:07,2021-04-15 11:17:08,IP Address,93.70.73.209,100,960,True,2021-04-15 11:17:08,R_1IaR0ENubjF6hIs,45.5431060791016,11.54150390625,EN,GICI0904,Carta,7.107,Forbice,0.831,Carta,0.518,Sasso,0.324,Carta,0.374,Carta,0.711,Forbice,0.363,Forbice,0.379,Carta,0.432,Sasso,0.361,20,100,Completamente casuali,Abbastanza casuali,Abbastanza predeterminati,Completamente casuali,Completamente casuali,Abbastanza casuali,Molto bello,Poco,Abbastanza,Poco,Molto bello,Abbastanza,Abbastanza,Pochissimo,Molto bello,Abbastanza,Abbastanza,Poco,Poco,Per nulla,Poco,Poco,Poco,3,0,,,,0,,,,10,3,,,3,5,M,22,7,forbice,carta,sasso,forbice,sasso,carta,forbice,sasso,forbice,sasso,2021-04-15 10:30:01,2021-04-15 10:33:35,IP Address,93.70.73.209,100,214,True,2021-04-15 10:33:36,R_1MSpTNd2Gsddy8G,45.5431060791016,11.54150390625,EN,Acconsento,Sasso,4.042,Sasso,2.862,Sasso,1.841,Sasso,2.608,Sasso,0.559,Sasso,0.592,Sasso,0.626,Sasso,0.423,Sasso,0.451,Sasso,0.444,80,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,carta,carta,sasso,forbice,carta,sasso,sasso,sasso,carta,sasso,0.0,0.0,0.1,1.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,1.0,1.0,1.0,1.0,0.1,0.1,0.0,0.0,0.1,1.5000000000000004,4.299999999999999,ict
92,2021-04-15 10:57:41,2021-04-15 11:19:33,IP Address,47.53.198.187,100,1311,True,2021-04-15 11:19:33,R_3CCqJ9KchnXuQSe,45.6618041992188,12.2427978515625,EN,antv2412,Carta,2.123,Carta,4.691,Carta,1.505,Carta,2.006,Carta,1.457,Carta,3.092,Carta,1.462,Carta,1.439,Carta,1.651,Carta,1.861,100,100,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Brutto,Poco,Moltissimo,Per niente,Molto brutto,Abbastanza,Poco,Abbastanza,Abbastanza brutto,Poco,Molto,Poco,Moltissimo,Per nulla,Abbastanza,Molto,Molto,7,0,0,0,6,0,6,0,2,2,7,0,0,0,7,M,120,19,carta,carta,forbice,carta,sasso,sasso,carta,forbice,sasso,carta,2021-04-15 10:27:27,2021-04-15 10:35:29,IP Address,47.53.198.187,100,481,True,2021-04-15 10:35:29,R_2rpdThYXninpqEw,45.6618041992188,12.2427978515625,EN,Acconsento,Carta,10.656,Sasso,25.193,Carta,7.121,Sasso,6.776,Sasso,4.711,Sasso,2.508,Sasso,2.756,Forbice,3.169,Carta,7.66,Carta,6.656,40,Completamente casuali,Abbastanza predeterminati,Molto predeterminati,Abbastanza predeterminati,Abbastanza casuali,Completamente casuali,carta,carta,sasso,carta,carta,sasso,forbice,carta,sasso,carta,0.1,0.0,1.0,0.0,0.0,0.1,1.0,1.0,1.0,0.1,0.1,0.1,0.0,0.1,1.0,1.0,0.1,0.0,1.0,0.1,4.3,3.5,ict
93,2021-04-15 10:59:36,2021-04-15 11:22:17,IP Address,87.2.191.235,100,1360,True,2021-04-15 11:22:17,R_2PAudsiS9C7ZzME,45.4936981201172,12.2449951171875,EN,Femo1111,Carta,3.313,Carta,1.412,Sasso,1.101,Carta,3.183,Forbice,0.685,Forbice,0.638,Sasso,0.833,Forbice,1.052,Carta,4.673,Sasso,5.101,15,20,Abbastanza predeterminati,Abbastanza predeterminati,Molto predeterminati,Abbastanza casuali,Abbastanza casuali,Nè casuali nè predeterminati,Abbastanza bello,Abbastanza,Del tutto,Poco,Abbastanza bello,Poco,Abbastanza,Molto,Abbastanza bello,Poco,Moltissimo,Pochissimo,Abbastanza,Poco,Abbastanza,Poco,Abbastanza,1,2,0,0,0,1,,,3,3,2,2,0,3,1,F,21,58,carta,forbice,carta,forbice,forbice,forbice,sasso,sasso,sasso,carta,2021-04-15 10:33:26,2021-04-15 10:41:36,IP Address,87.2.191.235,100,489,True,2021-04-15 10:41:36,R_xg9DsjlfFUAcVwJ,45.4936981201172,12.2449951171875,EN,Acconsento,Sasso,3.266,Carta,2.361,Sasso,2.595,Forbice,2.349,Forbice,0.823,Carta,0.9,Forbice,4.775,Carta,2.118,Carta,0.526,Sasso,0.481,35,Abbastanza casuali,Abbastanza casuali,Abbastanza casuali,Abbastanza casuali,Abbastanza casuali,Abbastanza casuali,sasso,sasso,forbice,forbice,forbice,sasso,carta,carta,carta,carta,0.1,1.0,1.0,0.1,0.1,1.0,1.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,1.0,0.0,4.5,1.4,ict
94,2021-04-15 10:57:40,2021-04-15 11:23:39,IP Address,93.37.208.232,100,1559,True,2021-04-15 11:23:40,R_SN9961G11WkyNFf,45.5558929443359,12.2429046630859,EN,loco0510,Forbice,19.72,Sasso,4.277,Sasso,4.828,Forbice,3.862,Forbice,1.138,Carta,10.071,Forbice,8.965,Forbice,6.213,Forbice,4.034,Sasso,14.151,0,81,Abbastanza casuali,Abbastanza casuali,Abbastanza casuali,Abbastanza casuali,Abbastanza casuali,Abbastanza casuali,Abbastanza bello,Molto,Abbastanza,Abbastanza,Bello,Pochissimo,Molto,Abbastanza,Abbastanza bello,Molto,Moltissimo,Per niente,Molto,Poco,Molto,Abbastanza,Poco,7,0,0,0,0,10,5,0,0,0,0,5,0,0,10,M,21,43,sasso,sasso,forbice,forbice,carta,forbice,forbice,carta,sasso,sasso,2021-04-15 10:27:21,2021-04-15 10:35:42,IP Address,93.37.208.232,100,500,True,2021-04-15 10:35:43,R_2xA8r5lkEAigmqZ,45.5558929443359,12.2429046630859,EN,Acconsento,Forbice,3.245,Sasso,0.824,Sasso,0.701,Forbice,1.036,Sasso,2.026,Sasso,1.192,Forbice,0.984,Carta,1.48,Forbice,2.111,Sasso,0.747,20,Abbastanza casuali,Nè casuali nè predeterminati,Molto casuali,Nè casuali nè predeterminati,Abbastanza predeterminati,Molto casuali,carta,carta,carta,forbice,forbice,carta,carta,forbice,sasso,sasso,1.0,0.0,0.0,0.1,1.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,1.0,0.1,1.0,0.0,0.1,1.0,0.0,0.1,3.2,3.4000000000000004,ict
95,2021-04-15 10:57:37,2021-04-15 11:39:10,IP Address,79.24.247.254,100,2493,True,2021-04-15 11:39:11,R_3NvWlNGy9pPIpRW,45.4936981201172,12.2449951171875,EN,leco0509,Carta,3.965,Sasso,14.213,Forbice,1.731,Forbice,8.743,Carta,5.671,Sasso,1.162,Sasso,3.939,Forbice,8.687,Sasso,2.114,Carta,2.192,82,30,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Nè bello nè brutto,Molto,Pochissimo,Poco,Brutto,Pochissimo,Poco,Poco,Bello,Abbastanza,Abbastanza,Pochissimo,Abbastanza,Poco,Poco,Poco,Poco,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,M,22,38,carta,forbice,sasso,forbice,sasso,sasso,carta,carta,carta,sasso,2021-04-15 10:27:24,2021-04-15 10:33:23,IP Address,79.24.247.254,100,359,True,2021-04-15 10:33:24,R_2qvHwkqrRpsgl5Y,45.4936981201172,12.2449951171875,EN,Acconsento,Sasso,55.615,Forbice,4.925,Forbice,2.566,Carta,0.975,Sasso,0.997,Sasso,2.268,Sasso,0.937,Carta,1.905,Carta,1.283,Forbice,1.055,91,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,forbice,forbice,forbice,sasso,carta,sasso,forbice,carta,forbice,carta,1.0,0.1,0.1,1.0,0.0,0.1,1.0,0.1,0.0,1.0,0.1,1.0,0.0,0.1,1.0,0.1,0.0,1.0,0.0,1.0,4.4,4.300000000000001,ict
96,2021-04-15 20:28:21,2021-04-15 20:39:49,IP Address,151.82.127.162,100,687,True,2021-04-15 20:39:49,R_27yezYoTo4OJGS1,45.4411010742188,10.7613067626953,EN,gamo1512,Carta,1.214,Carta,0.7,Carta,1.81,Carta,0.898,Sasso,3.03,Forbice,2.448,Carta,2.248,Forbice,1.333,Sasso,1.374,Carta,1.906,40,70,Abbastanza casuali,Nè casuali nè predeterminati,Abbastanza predeterminati,Molto casuali,Molto casuali,Molto casuali,Brutto,Per niente,Pochissimo,Poco,Molto brutto,Per niente,Abbastanza,Poco,Brutto,Pochissimo,Molto,Per niente,Poco,Per nulla,Per nulla,Poco,Per nulla,5,2,,1,,3,1,,,1,,,,1,1,M,21,16,sasso,forbice,carta,sasso,forbice,sasso,forbice,sasso,forbice,carta,2021-04-15 20:28:20,2021-04-15 20:32:59,IP Address,151.82.127.162,100,279,True,2021-04-15 20:33:00,R_3kgKQq98FYItgao,45.4411010742188,10.7613067626953,EN,Acconsento,Carta,2.573,Carta,3.441,Forbice,2.346,Carta,2.314,Sasso,2.299,Carta,1.764,Carta,3.533,Carta,1.242,Forbice,2.065,Sasso,2.156,70,Molto casuali,Molto casuali,Completamente casuali,Molto casuali,Abbastanza casuali,Completamente casuali,sasso,forbice,sasso,sasso,carta,sasso,sasso,forbice,carta,carta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.1,5.0,4.199999999999999,ict
